geoid,pm25_Val,MEAN_Af_HI,MEAN_TEMP,MEAN_HEAT_INDEX,CMAQ_NO2,CMAQ_O3,CMAQ_PM25,proportionA,proportionB,proportionC,proportionD,proportionCorD,primary_grade_4levels,primary_grade_3levels,HPRICETIER,VULNERABLE,CHANGE,VUL_PRICE,overcrowded_total,median_rent,median_home_value,cost_burdened_total,percentage_foreign_born,average_household_size,percentage_family_households,percentage_four_year_degree_or_higher_total,pop_density (sq.mi.),number_children,number_seniors,percentage_seniors,percentage_children,percentage_overcrowding,cost_burdened_owners_renters,simpson,specCt,uniqSp,ndvi,acs_population,svi_pecentile,trees_n,trees_area,trees_den,trees_crown_den,zip_code,asthma_5yr_avg,asthma_age_adj_rate,urban_flood_suscep,heatisl,nn_q3_pm2_5,logtraf,city_property_tot,hardship,pct_white,pct_black,pct_nativeam,pct_asian,pct_other,prop_comm,prop_plndev,prop_resdntl,CLRRt,AdAsthRt,PhysRate,LngCncRt,CancerRt,HypRt,logtrafScld,pct_pacis,pct_hisp,aland,awater,intptlat,intptlon,commarea_n,community
17031030702,,91.24268244,80.95229556,84.64142152,14.59798684,32.83325632,9.915730292,,,,,,,,,1,,0,101,1286,192000,511,36.01243339,1.35,32.82015395,65.50190597,263992.8252,236,489,21.71403197,10.47957371,7.06788,35.75927,,,,0.113273,2252,48,11,388,0.000498,1.8,60640,84.25,93.8,8.3,29.1,10.5,0,0,21.4,57.5,3.3,0,36.9,2.3,0,0,0,24.5,6.8,16.8,58.56366957,537.1287363,30.5,0,0,3.3,22094,0,+41.9808117,-087.6545280,77,EDGEWATER
17031190100,10.63175678,99.29137273,84.3509716,88.7222129,16.05252457,31.04132462,10.49420071,0,0.772326,0.009704,0,0.009704,B,B,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",55,902,238000,463,44.66615503,4.03,71.77322075,16.27565982,21349.22233,675,278,10.66768995,25.90176516,6.634499,55.85042,,,,0.213372,2606,87.8,757,46128,0.002394,14.6,"60641,60639",346.75,123.9,9.1,95.9,10.7,5.1,0,18.2,43.8,1.4,0,2.4,52.4,0,0,0,19,10.8,32.8,50.53601595,404.507368,27.2,75,0,86.4,316148,0,+41.9352176,-087.7443889,19,BELMONT CRAGIN
17031200100,10.69736735,99.41848066,84.10669516,88.68569353,16.56761205,30.6370766,10.48684224,0,0.627948,0.169025,0,0.169025,B,B,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",58,980,245600,627,32.26149349,3.32,59.12187737,26.36794485,16663.98632,887,433,11.50677651,23.57161839,4.390613,47.46404,0.8,5,5,0.297492,3763,75.2,1702,111180,0.00291,19,"60641,60639",346.75,123.9,9.2,94.7,10.8,4.6,0,16.8,56.7,5.1,1.7,3.8,32.8,0,0,0,8.9,15.5,36,33.56358503,359.7377703,36.2,67.6470588235294,0,70.8,584862,0,+41.9350552,-087.7376226,20,HERMOSA
17031040600,10.19879977,95.95355846,83.23917471,87.29287401,15.96806192,31.33411851,10.22721037,0,0,1,0,1,C,CD,High-cost,0,Not_Rising,0,10,1369,614800,365,10.0636436,2.95,44.56233422,76.31975867,19656.02402,405,203,8.074781225,16.1097852,0.884173,32.27233,0.5,2,2,0.284288,2514,7.8,1174,80505,0.003544,24.3,60625,140.75,83,8.6,54.7,10.5,5.2,19,6.6,92.2,2.9,0,1.3,3.6,16,0,3,22.4,6.3,19.1,63.39907481,515.967578,27.7,76.4705882352941,0,11.9,331259,0,+41.9668338,-087.6840181,4,LINCOLN SQUARE
17031830800,10.01010323,96.47475932,83.54295832,87.8076115,15.92538834,31.43424606,10.18323517,0,0,0.999878,0,0.999878,C,CD,High-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",24,1176,351700,399,10.82802548,2.28,34.16193182,72.03102278,19332.82089,264,82,3.26433121,10.50955414,1.704545,28.33807,0.981,94,63,0.251699,2512,10.4,1108,59851,0.003292,17.8,"60640,60625,60613",140.75,83,8.6,46.3,10.5,4.6,0,13.3,88.3,2.9,0.8,3.3,4.7,0,0,0,22.4,6.3,19.1,63.39907481,515.967578,27.7,67.6470588235294,0,16.7,336529,0,+41.9651413,-087.6765775,4,LINCOLN SQUARE
17031160700,11.01400153,98.61979427,84.09140921,88.65810198,19.71060451,28.51018955,10.97976582,0,0,0.890774,0,0.890774,C,CD,High-cost,1,Rising,"Vulnerable, Prices Rising",0,1266,351000,729,31.9980617,2.55,63.03775241,48.09866393,20719.43807,945,568,9.174608302,15.26409304,0,32.00176,0.719,16,9,0.30833,6191,49.2,2640,183267,0.003411,23.7,60618,172.25,82.6,8.9,78.2,11,5.8,0,22.3,76.7,3.6,0,10.4,9.2,0,0,0,26,10.7,29.9,56.37857777,454.3016727,29.4,85.2941176470588,0,41.4,773893,16585,+41.9512177,-087.7021347,16,IRVING PARK
17031062400,10.17312813,98.93056295,84.23252356,88.86508911,17.43297577,30.29736328,10.48554993,0,0,1,0,1,C,CD,High-cost,0,Not_Rising,0,0,1846,582900,275,5.139593909,2.3,48.19444444,83.58778626,25051.70275,256,170,10.78680203,16.24365482,0,38.19444,0.642,9,5,0.241545,1576,9.4,524,35226,0.003216,21.6,60657,32,49.7,9.2,70.6,10.4,0,1,12.6,87.6,4.2,0,3.4,4.8,0,0,1,26.6,6.4,14.1,67.97295166,582.9029278,30.7,0,0,2.5,162936,0,+41.9415556,-087.6662882,6,LAKE VIEW
17031760802,10.1497221,98.30975032,83.01842899,87.78214146,15.83707481,30.96388,9.78330749,,,,,,,,High-cost,0,Not_Rising,0,37,1056,314600,505,33.0581761,2.23,54.94211932,35.55555556,1064.522698,366,558,21.93396226,14.38679245,3.294746,44.96883,0.972,114,67,0.657618,2544,55.2,58668,4228804,0.009479,68.3,"60656,60634",132.5,82.1,9.4,50.2,9.4,6.3,0,21.1,95.2,1.5,0,0.8,2.6,0,0,0,21.2,NA,22,47.9022931,357.2235313,NA,92.6470588235294,0,3.7,6189567,24085,+41.9561268,-087.8426210,76,OHARE
17031490901,9.508707285,98.6838609,83.85010425,89.15287739,15.19374971,31.21189873,10.19271774,0,0,0.742531,0.000587,0.743118,C,CD,Lower-cost,1,Rising,"Vulnerable, Prices Rising",46,894,117600,682,0.5421523448,2.56,61.8468146,12.84936479,11301.02372,933,575,15.58687991,25.29140689,3.29277,48.8189,0.893,11,10,0.378231,3689,88.2,2409,162098,0.002849,19.2,60628,305,160,10,68.3,10.5,5.1,52,34.8,0,99.8,0,0,0.2,28,0,24,35.8,11.6,31.6,87.75976408,584.5653914,33.5,75,0,2,845452,0,+41.6960582,-087.6162677,49,ROSELAND
17031260400,10.45593739,99.02190377,84.043755,88.58270151,17.36404991,29.87164116,10.78408718,0,0,0.750153,0.23877,0.988923,C,CD,Lower-cost,1,Rising,"Vulnerable, Prices Rising",36,888,175500,175,0.4366812227,2.53,72.58064516,3.676470588,9035.078224,324,201,17.55458515,28.29694323,9.677419,47.04301,0.778,6,5,0.291523,1145,93.5,815,45298,0.002483,13.8,60624,287.75,251,9.4,76.9,10.5,4.8,17,52.6,2.1,97.9,0,0,0,3,1,13,32.6,20.2,39.7,135.5512809,676.9091643,34.5,70.5882352941177,0,0,328225,0,+41.8842145,-087.7380411,26,WEST GARFIELD PARK
17031282800,10.83977699,99.92566392,84.60088421,89.06803306,18.70863001,28.9481266,11.01993,0,0,0,0.9792,0.9792,D,CD,Moderate-cost,0,Not_Rising,0,0,1481,225900,285,26.6875,2.42,39.5173454,51.37693632,25206.10204,194,139,8.6875,12.125,0,42.98643,0.5,2,2,0.233753,1600,20.8,494,27610,0.003005,16.8,"60612,60608",158.5,82.5,9.4,73.4,10.6,0,0,22.1,39.5,21.2,2.5,20,16.8,0,0,0,29.5,14,16.6,80.99073732,553.8424527,20.6,0,0,28.6,164404,0,+41.8702683,-087.6849136,28,NEAR WEST SIDE
17031020701,9.475379944,97.3430236,83.03057841,87.21844556,14.83008301,32.2236647,9.961245623,0,0.842765,0,0,0,B,B,High-cost,0,Not_Rising,0,18,1367,391300,234,25.22883295,2.84,71.79080824,49.56314535,7655.280929,390,262,14.98855835,22.31121281,2.852615,37.08399,0.968,52,38,0.400724,1748,29.5,2464,181663,0.004166,30.7,60659,77.25,81.9,8.8,52.6,10.5,5.5,4,14.6,72.9,5.8,0.3,16.2,4.8,0,0,4,22.4,9.1,26.3,60.11166217,468.0472877,29.7,80.8823529411765,0,13.4,591396,0,+41.9868915,-087.7036897,2,WEST RIDGE
17031061200,9.825195789,99.12849108,84.35275454,88.69319376,16.26665306,31.25577927,10.24492741,0,0,1,0,1,C,CD,High-cost,0,Not_Rising,0,0,1781,532400,216,4.640489546,2.55,33.41869398,86.36363636,29077.51984,315,82,4.181540031,16.06323304,0,27.65685,0.643,14,7,0.239275,1961,1.6,547,30026,0.003132,17.2,60613,36.75,67.1,9,62.5,10.5,0,0,5.1,89.6,1.3,0,5.8,3.3,0,0,0,26.6,6.4,14.1,67.97295166,582.9029278,30.7,0,0,8.1,174670,0,+41.9490599,-087.6616427,6,LAKE VIEW
17031310500,10.61720467,99.3314103,84.40805709,88.73930447,22.46330349,26.53786723,11.64219921,0,0,0,0.798229,0.798229,D,CD,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",0,941,283600,182,38.66220736,2.97,62.80834915,30.78677309,23910.6019,267,23,1.538461538,17.85953177,0,34.5351,0.5,2,2,0.20903,1495,38.5,350,19344,0.002161,11.9,60608,158.5,82.5,9.1,84,10.5,4.5,0,19.3,43.2,0,0,0.5,56.3,0,0,0,11,NA,24.2,35.44521369,387.8107227,17.7,66.1764705882353,0,80.6,161938,0,+41.8552480,-087.6547400,31,LOWER WEST SIDE
17031560200,10.73169518,98.64877011,83.81493881,88.51059743,18.85297203,28.54389954,11.79426479,,,,,,,,Moderate-cost,0,Not_Rising,0,3,984,156500,209,12.57557437,2.84,70.04830918,14.52784504,6470.583688,241,369,22.3095526,14.57073761,0.483092,33.65539,0,1,1,0.442031,1654,66.2,2488,177907,0.003758,26.9,"60638,60632",75,56.6,10,47,10.6,5.7,3,28.2,20,67.8,0,0,12.2,2,0,1,28.5,NA,27.3,73.77773336,526.3596442,32.3,83.8235294117647,0,23.6,662049,0,+41.8113309,-087.7478273,56,GARFIELD RIDGE
17031100400,9.926763058,99.07570331,83.94294533,89.16988223,15.07141283,31.67169331,9.764794033,,,,,,,,High-cost,0,Not_Rising,0,22,1650,337400,316,10.43400713,2.74,68.7150838,42.87494807,8965.564237,850,472,14.03091558,25.26753864,1.755786,25.21947,,,,0.37844,3364,31,3279,236178,0.003374,24.3,60631,24,40.8,9,61.1,10.1,5,0,12.1,92.5,0,0.4,3,4.1,0,0,0,23.3,7.1,15.8,69.97698771,545.4773217,30.7,73.5294117647059,0,14,971799,0,+41.9889687,-087.8180411,10,NORWOOD PARK
17031980000,10.14756298,96.84340716,83.23647157,87.9040232,19.2136228,28.5760238,10.32388695,,,,,,,,,0,,0,0,,,0,,,,,0,0,0,,,,,0.945,20,19,,0,0,4562,158335,0.000229,0.8,"60176,60007,60688,60131,60018,60666,60701",0,0,7.6,62,11,6.5,0,,,,,,,0,0,0,21.2,NA,22,47.9022931,357.2235313,NA,95.5882352941177,,,19889961,92402,+41.9794191,-087.9024376,76,OHARE
17031671900,10.69275212,100.4677197,84.59916915,90.37512895,15.78312275,30.83589816,10.54402721,0,0,0.0000338,0.781319,0.781352,D,CD,Lower-cost,0,Rising,0,14,1099,91400,101,4.475043029,3.62,81.63934426,9.761904762,9344.686365,278,183,15.74870912,23.9242685,4.590164,33.11475,,,,0.326847,1162,80.9,969,56598,0.003009,17.6,60636,300.5,249.3,9.6,82.9,10.4,4.3,5,25,4.3,88.5,0,0,7.2,2,0,3,35.2,13.4,35.5,90.50873303,552.7341756,41.4,63.2352941176471,0,9.5,322062,0,+41.7613256,-087.6612802,67,WEST ENGLEWOOD
17031710100,10.70860577,99.74101417,84.67636094,89.61232447,17.98895073,29.08229065,10.71356583,0,0,0.024348,0.975652,1,D,CD,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",0,731,121600,209,1.458523245,3.68,44.5807771,9.178743961,13207.84614,257,124,11.30355515,23.42752963,0,42.74029,,,,0.358029,1097,79.5,718,44151,0.003338,20.5,60620,381.75,210.9,9.6,75.3,10.4,4.4,25,42.1,2.7,96.3,0,0,1,13,0,12,28.5,11.3,24.4,100.6451043,605.0896244,38.3,64.7058823529412,0,4,215116,0,+41.7533918,-087.6419713,71,AUBURN GRESHAM
17031691300,10.11382961,100.4787029,84.77671794,89.98849094,16.72251941,30.2682268,10.57838695,0,0,1,0,1,C,CD,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",41,889,150400,352,2.327299594,3.6,48.03001876,22.78942571,10828.84457,513,497,18.35980791,18.95086812,3.846154,33.02064,,,,0.368883,2707,75.3,2217,165298,0.003424,25.5,60619,333,224.6,9.9,69.2,10.6,4.7,0,26.5,1.7,91.5,0,0,6.8,0,0,0,29.7,17.5,30.5,109.1230666,629.1785771,41.3,69.1176470588235,0,7.1,647447,0,+41.7546811,-087.6198472,69,GREATER GRAND CROSSING
17031071600,10.47396851,95.86754218,82.77821968,86.9628455,19.27517128,29.18436813,11.40992546,0,0,0,1,1,D,CD,High-cost,0,Not_Rising,0,0,1582,868400,237,11.08078603,2.86,54.53315291,78.7154593,29258.74662,450,287,15.66593886,24.56331878,0,32.07037,,,,0.313463,1832,12.3,730,51766,0.004501,31.9,60614,30.5,40.2,9.8,40.3,10.6,3.9,0,12.3,78.5,10.3,0,6.9,4.3,0,0,0,27,8.2,11.6,74.09476278,606.7016718,21,57.3529411764706,0,5.2,162169,0,+41.9164722,-087.6411823,7,LINCOLN PARK
17031460400,10.05352688,99.53596584,83.79063425,88.80578667,13.83897951,32.71904963,9.912699032,0,0,0.432767,0.500312,0.93308,D,CD,Lower-cost,0,Not_Rising,0,0,993,148100,564,2.697095436,2.73,67.35880399,14.21647819,13392.01756,847,612,18.13870777,25.10373444,0,46.84385,0.667,3,3,0.386101,3374,72.2,2095,163920,0.003211,25.1,"60649,60617",427.5,184,9.2,66.5,10.2,4,5,17.4,2.1,97.4,0,0,0.5,1,0,4,34.8,15.3,40,99.27001203,564.700606,33.3,58.8235294117647,0,0.5,652525,0,+41.7444903,-087.5636922,46,SOUTH CHICAGO
17031460500,9.999506315,100.0792481,84.26290972,89.43021758,14.76024292,31.89329247,10.1236344,0,0,0.937528,0.005849,0.943376,C,CD,Lower-cost,0,Not_Rising,0,24,854,170500,718,1.009385514,2.59,54.31472081,23.56646394,11451.10625,1043,1144,20.25854436,18.46998406,1.015228,30.37225,0.903,12,11,0.357122,5647,52.9,4570,352968,0.003578,27.6,"60649,60617",427.5,184,9,66.1,10.4,4.8,9,16.9,0.6,99.4,0,0,0,7,0,2,34.8,15.3,40,99.27001203,564.700606,33.3,70.5882352941177,0,0.6,1277228,0,+41.7468819,-087.5726041,46,SOUTH CHICAGO
17031480300,9.956695557,99.89499898,84.25401284,89.52499931,16.28393052,30.41028279,10.23891582,0,0,0.500669,0.426745,0.927414,C,CD,Lower-cost,0,Not_Rising,0,0,981,155800,254,1.269265639,2.36,52.16572505,28.08510638,6871.586395,149,304,27.56119674,13.50861287,0,47.83427,0.8,5,5,0.388329,1103,69.5,1540,103577,0.003704,24.9,"60617,60619",427.5,184,9.7,73.8,10.6,4.4,6,18.2,1.5,96.9,0.9,0.6,0,1,0,5,22.7,20.4,32.7,73.07492636,596.7314686,30.2,64.7058823529412,0,2.2,415735,0,+41.7291940,-087.5879725,48,CALUMET HEIGHTS
17031081900,10.42584896,99.18055741,84.0719427,88.52862248,20.09285355,28.47841263,11.70560074,0,0,0,0.790241,0.790241,D,CD,High-cost,0,Rising,0,14,668,613900,102,10.61755146,1.9,56.69099757,59.77175464,17411.60237,172,56,6.067172264,18.63488624,3.406326,24.81752,0.5,2,2,0.268282,923,32,382,19281,0.002782,14,"60610,60654",82.25,190.5,10,70.9,10.6,3.8,0,16.9,49.1,40.8,0.8,7.9,1.4,0,0,0,15.2,2.5,18.8,64.56802411,599.5926709,29.4,55.8823529411765,0,1.7,137297,0,+41.8979900,-087.6414870,8,NEAR NORTH SIDE
17031431302,10.24433708,98.44120884,83.76312465,88.09059048,13.38131517,33.16212285,9.773498708,0,0.345227,0.654773,0,0.654773,C,CD,Lower-cost,1,Rising,"Vulnerable, Prices Rising",60,914,234500,775,2.426260704,2.95,57.08687133,12.51788269,24892.19252,1380,257,6.1132255,32.82588011,3.919007,50.62051,0.5,2,2,0.295101,4204,88.9,1283,83302,0.002933,19,60649,258.25,241.6,9,35.5,10.2,4.3,19,37.1,1.6,97.4,0,0,1,7,0,12,35,12.3,23.6,110.2590225,760.1208719,39.3,63.2352941176471,0,3.8,437419,0,+41.7583855,-087.5627859,43,SOUTH SHORE
17031241100,9.88177681,98.79687206,84.08086521,88.49107541,18.53037643,29.19126892,10.94171524,0,0,0,1,1,D,CD,High-cost,0,Not_Rising,0,33,1380,370700,508,7.161526398,2.8,35.24374177,58.48068107,29954.29982,676,110,2.875065342,17.66858338,2.173913,33.46509,0.857,7,7,0.267767,3826,37.1,1200,72813,0.003627,22,"60622,60647",130.5,128.7,9.6,70.3,10.6,4.8,17,15.9,63.6,11.8,0,5.2,19.5,1,16,0,21.5,9,13.1,52.1764477,502.2827855,23.1,70.5882352941177,0,33.5,330814,0,+41.9066403,-087.6895801,24,WEST TOWN
17031243300,10.07001543,99.83138125,84.39741896,88.85666597,22.23459111,26.69840091,11.68248651,0,0,0,0.917038,0.917038,D,CD,High-cost,0,Not_Rising,0,19,1438,403300,305,14.23157895,2.29,39.13824057,73.62334802,18805.74103,341,144,6.063157895,14.35789474,1.705566,27.37882,0.857,7,7,0.183797,2375,14.4,671,27006,0.002051,8.3,"60622,60642",130.5,128.7,9.1,69.9,10.6,4.1,0,15.6,85.2,1.8,0,5.1,7.9,0,0,0,21.5,9,13.1,52.1764477,502.2827855,23.1,60.2941176470588,0,28.4,327093,0,+41.8924781,-087.6647388,24,WEST TOWN
17031490400,9.778352737,99.93404546,84.30786993,89.80468272,16.01684081,30.59441603,10.18204012,,,,,,,,Lower-cost,0,Not_Rising,0,0,1076,161000,159,2.97542044,2.41,54.89614243,28.78338279,8420.553039,93,157,20.31047865,12.03104787,0,47.18101,,,,0.368319,773,34.9,698,49444,0.002936,20.8,60619,333,224.6,9.9,75.3,10.3,3.9,2,15.1,0,100,0,0,0,0,0,2,35.8,11.6,31.6,87.75976408,584.5653914,33.5,57.3529411764706,0,0,237759,0,+41.7236539,-087.6108237,49,ROSELAND
17031500300,9.653349241,98.71440501,83.89488546,89.16641145,14.24473695,31.87528768,10.14282696,,,,,,,,Lower-cost,1,Rising,"Vulnerable, Prices Rising",7,867,129500,245,16.3845633,2.39,40.60356653,40.66543438,5394.199475,225,184,12.4576845,15.23358158,0.960219,33.60768,0.875,8,8,0.306673,1477,61.7,2310,128577,0.003257,18.1,60628,305,160,9.8,48.7,10.6,4.7,2,29.4,56.3,34.7,0,0.3,8.7,0,0,2,45.8,NA,19.8,97.07889931,571.5057929,28.1,69.1176470588235,0,17.4,709172,0,+41.6893150,-087.6053698,50,PULLMAN
17031242700,9.634803295,98.84501059,84.09829275,88.45421783,17.47420883,29.87308502,10.86111355,0,0,0.931697,0,0.931697,C,CD,High-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",15,1044,373200,328,21.44997004,2.57,41.53225806,40.06849315,24620.63034,321,139,8.328340324,19.2330737,2.016129,44.08602,0.833,6,6,0.242128,1669,63.3,481,29129,0.00274,16.6,60622,130.5,128.7,9.4,73.2,10.5,4.6,0,25.2,64,24.4,0,3,8.6,0,0,0,21.5,9,13.1,52.1764477,502.2827855,23.1,67.6470588235294,0,38.2,175572,0,+41.8974254,-087.6993742,24,WEST TOWN
17031839800,10.13216448,99.85691072,84.19972021,88.51904044,19.09295105,28.89157201,11.02331543,0,0,0,0.895504,0.895504,D,CD,High-cost,1,Rising,"Vulnerable, Prices Rising",32,980,312700,465,37.9724479,2.47,53.52941176,40.52145573,27546.7707,475,328,11.58601201,16.77852349,2.689076,39.07563,,,,0.213359,2831,56.4,629,33681,0.002363,12.7,"60616,60608",158.5,82.5,9.3,82.7,10.5,4.1,4,20.2,58.8,1.8,0,33.8,5.6,2,0,2,28.5,NA,23.4,67.06241818,419.9831567,32.7,60.2941176470588,0,20.8,266175,0,+41.8350674,-087.6431623,60,BRIDGEPORT
17031842600,10.64772627,100.5329457,84.51357721,89.33032953,18.52604879,29.22560601,10.89697604,,,,,,,,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",69,974,215000,409,16.92121212,3.12,66.75977654,23.0876217,2903.641732,913,462,11.2,22.13333333,4.818436,28.56145,0.953,34,27,0.211535,4125,67.5,5769,296177,0.001568,8,60609,195.5,93,9.3,85.5,10.7,5.4,45,20.7,63.6,4.9,2.2,8.6,20.7,14,27,4,36.4,10.5,32,67.22063136,474.5761204,23.1,79.4117647058824,0,32.2,3679417,0,+41.8162186,-087.6516951,61,NEW CITY
17031300700,11.79111433,100.8825119,84.99924977,89.79982838,18.57359505,28.82752419,11.10762978,0,0,1,0,1,C,CD,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",147,841,167000,656,45.01165007,2.85,84.30007734,14.04066074,37150.83475,1585,231,4.893031137,33.57339547,11.36891,50.73473,0.667,3,3,0.266411,4721,90.3,1168,73558,0.003549,22.3,60623,347.5,111.3,9.5,83.8,10.9,5,2,35.4,59.5,0.9,0.2,0.7,38.7,1,0,1,16.6,6.1,32,27.97603439,347.8479983,20.5,73.5294117647059,0,97.1,329127,0,+41.8480720,-087.7124504,30,SOUTH LAWNDALE
17031840700,11.26861811,100.1503273,84.60080092,89.44574728,19.683295,28.03550448,11.17862896,0,0,0.832325,0,0.832325,C,CD,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",111,819,197300,544,34.64971599,3.88,69.40850277,22.19679634,17681.87129,1198,232,6.275358399,32.40465242,10.25878,50.27726,0.75,4,4,0.24408,3697,98,1558,86176,0.002877,15.9,"60623,60608",158.5,82.5,9.4,77.2,10.4,5.2,4,24.1,46.2,5.5,0.7,0,47.7,2,0,2,16.6,6.1,32,27.97603439,347.8479983,20.5,76.4705882352941,0,85.2,541526,0,+41.8529302,-087.6942666,30,SOUTH LAWNDALE
17031841700,11.41330624,99.61091435,84.62960994,89.37519031,18.57704492,28.83048535,11.1038221,0,0,1,0,1,C,CD,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",47,682,153900,326,14.4109589,3.7,42.51412429,8.246527778,17716.7843,451,265,14.52054795,24.71232877,6.638418,46.0452,0.406,8,3,0.280704,1825,95.6,925,53326,0.003467,20,60623,347.5,111.3,9.5,77.4,10.6,4.8,22,49,11.7,52.2,0,0,36,6,0,16,16.6,6.1,32,27.97603439,347.8479983,20.5,70.5882352941177,0,47.8,266794,0,+41.8531302,-087.7041819,30,SOUTH LAWNDALE
17031843100,11.36296701,97.87310504,83.04199037,87.39326728,19.35262432,28.38994594,11.19267292,,,,,,,,Lower-cost,1,Rising,"Vulnerable, Prices Rising",0,916,197900,310,1.359338061,3.14,64.35643564,17.87271142,4470.342233,545,244,14.42080378,32.21040189,0,61.38614,0.952,47,32,0.479884,1692,86.8,4159,311271,0.004243,31.8,"60612,60623,60608",187.75,226.3,9.4,70.7,10.5,5.2,80,15.9,11.6,85,0,0,3.3,26,0,54,25.7,10,25.2,91.37163778,616.1548341,29.7,76.4705882352941,0,3.5,980297,32379,+41.8626017,-087.6994529,29,NORTH LAWNDALE
17031840800,11.51286197,99.82732766,84.41382846,88.85006018,19.55788842,28.06628746,11.31742526,0,0,0.850554,0,0.850554,C,CD,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",129,805,155400,414,44.47027566,4.81,77.41147741,8.210332103,23726.67524,1019,40,1.328462305,33.84257722,15.75092,50.54945,,,,0.26881,3011,82.6,1065,59066,0.00324,18,60623,347.5,111.3,9.5,89.1,10.9,4,0,48.1,54,2.1,0,0,44,0,0,0,16.6,6.1,32,27.97603439,347.8479983,20.5,58.8235294117647,0,98.6,328679,0,+41.8408329,-087.7073710,30,SOUTH LAWNDALE
17031300800,11.58174769,100.9852921,84.82679506,89.82840614,17.79754395,29.46472754,10.98439563,0,0,1,0,1,C,CD,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",218,806,168100,637,36.97788698,3.53,80.23572076,8.073270014,32350.43333,1473,231,5.675675676,36.19164619,19.76428,57.75159,0.444,3,2,0.240777,4070,92.2,905,53622,0.002777,16.5,60623,347.5,111.3,9.4,82.9,10.7,4.8,3,59.5,58.5,0,0,0,41.5,1,0,2,16.6,6.1,32,27.97603439,347.8479983,20.5,70.5882352941177,0,99,325846,0,+41.8481108,-087.7075818,30,SOUTH LAWNDALE
17031300900,11.40927887,100.4571795,84.72706397,89.44584431,18.47954273,28.96013589,11.05047689,0,0,1,0,1,C,CD,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",156,763,122600,712,44.43434802,3.85,77.46478873,9.786950732,34834.00799,1354,136,3.089504771,30.75874602,12.20657,55.71205,0.667,3,3,0.221656,4402,84.5,846,53331,0.002585,16.3,60623,347.5,111.3,9.3,79.2,10.5,4.8,8,44.4,48.1,2,0.2,0,49.7,7,0,1,16.6,6.1,32,27.97603439,347.8479983,20.5,70.5882352941177,0,92.4,327299,0,+41.8481796,-087.7026993,30,SOUTH LAWNDALE
17031301600,11.77322006,100.2615721,84.589956,89.22374776,19.46650703,28.13696036,11.29794793,0,0,0.993563,0,0.993563,C,CD,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",135,799,148200,617,44.56054087,3.77,73.2046332,13.30645161,38364.45825,1666,287,5.879942635,34.13234993,10.42471,47.64479,0.5,2,2,0.292153,4881,98.4,1110,72179,0.003369,21.9,60623,347.5,111.3,9.6,89.5,10.9,3.8,0,33.8,52.3,1.4,2,0,44.2,0,0,0,16.6,6.1,32,27.97603439,347.8479983,20.5,55.8823529411765,0,96.2,329517,0,+41.8407572,-087.7122520,30,SOUTH LAWNDALE
17031590600,10.55898237,100.472479,84.78681105,89.54535864,18.92330577,28.75614875,11.12219964,0,0,0,0.998636,0.998636,D,CD,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84,925,175200,638,24.11636759,3.52,69.94906621,14.26793861,27374.85228,937,335,9.108210984,25.47580207,7.13073,54.15959,0.946,22,20,0.2823,3678,74.9,1078,69446,0.003098,20,60609,195.5,93,9.5,82.3,10.7,4.9,1,19.9,42.7,0.3,0.5,9.4,47.2,0,0,1,21.1,NA,24,46.11498933,439.7247368,32.7,72.0588235294118,0,67.6,347983,0,+41.8268332,-087.6729244,59,MCKINLEY PARK
17031301100,11.26796532,100.5517951,84.65139383,89.38475954,19.08930952,28.5131267,11.10679568,0,0,0.985549,0,0.985549,C,CD,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",114,712,156300,334,41.76640528,2.63,67.49024707,14.84918794,29682.13679,846,133,5.489063145,34.91539414,14.82445,43.43303,,,,0.293047,2423,89.6,618,43247,0.002923,20.5,"60623,60608",347.5,111.3,9.4,80.5,10.5,4.9,1,39.9,39.4,7.1,3.3,0,50.2,0,0,1,16.6,6.1,32,27.97603439,347.8479983,20.5,72.0588235294118,0,87.7,211425,0,+41.8470290,-087.6979734,30,SOUTH LAWNDALE
