geoid,HeathDeath_Percent,leadPoisonR,ndvi,treesN10,treeCrwDn,socvlnIndx,hrdshpIndx,urbanFlood,surfcTemp,trafficVol,nnetPM25,chAsthmaED,chAsthma17,pop18,whiteP18,blackP18,amIndP18,asianP18,hispP18,other18,chldren18,senior18,zipCode,comArea,comAreaNm,plantDivrs,plantTotl,plantSpec,redLined,mdRent18,mdHome18,frgnBrn18,hhldSize18,fmHhld18,college18,popDens18,ovrcwdHs18,costBurd18,hsngSuscp,hsngVuln,hsngChng,dsplcPresr,chwAirTemp,chwHeatAve,chwHeatMax,eclipsPM25,lungCRt17,physRt17,adAsthma17,cancerRt17,hyptRt17
17031671900,2.25,3.812316716,0.326847,969,17.6,80.9,25,9.6,82.9,4.3,10.4,300.5,249.3,,4.3,88.5,,0,9.5,7.2,23.9242685,15.74870912,60636,67,WEST ENGLEWOOD,,,,D,1099,91400,4.475043029,3.62,81.63934426,9.761904762,9344.686365,4.590164,33.11475,Lower-cost,0,Rising,0,84.59916915,90.37512895,100.4677197,10.69275212,90.50873303,35.5,13.4,552.7341756,41.4
17031710100,3.48,2.697302697,0.358029,718,20.5,79.5,42.1,9.6,75.3,4.4,10.4,381.75,210.9,,2.7,96.3,,0,4,1,23.42752963,11.30355515,60620,71,AUBURN GRESHAM,,,,D,731,121600,1.458523245,3.68,44.5807771,9.178743961,13207.84614,0,42.74029,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.67636094,89.61232447,99.74101417,10.70860577,100.6451043,24.4,11.3,605.0896244,38.3
17031691300,2.25,3.93258427,0.368883,2217,25.5,75.3,26.5,9.9,69.2,4.7,10.6,333,224.6,,1.7,91.5,,0,7.1,6.8,18.95086812,18.35980791,60619,69,GREATER GRAND CROSSING,,,,C,889,150400,2.327299594,3.6,48.03001876,22.78942571,10828.84457,3.846154,33.02064,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",84.77671794,89.98849094,100.4787029,10.11382961,109.1230666,30.5,17.5,629.1785771,41.3
17031071600,0.82,0.108342362,0.313463,730,31.9,12.3,12.3,9.8,40.3,3.9,10.6,30.5,40.2,,78.5,10.3,,6.9,5.2,4.3,24.56331878,15.66593886,60614,7,LINCOLN PARK,,,,D,1582,868400,11.08078603,2.86,54.53315291,78.7154593,29258.74662,0,32.07037,High-cost,0,Not_Rising,0,82.77821968,86.9628455,95.86754218,10.47396851,74.09476278,11.6,8.2,606.7016718,21
17031460400,1.84,3.132530121,0.386101,2095,25.1,72.2,17.4,9.2,66.5,4,10.2,427.5,184,,2.1,97.4,,0,0.5,0.5,25.10373444,18.13870777,"60649,60617",46,SOUTH CHICAGO,0.667,3,3,D,993,148100,2.697095436,2.73,67.35880399,14.21647819,13392.01756,0,46.84385,Lower-cost,0,Not_Rising,0,83.79063425,88.80578667,99.53596584,10.05352688,99.27001203,40,15.3,564.700606,33.3
17031460500,1.84,3.132530121,0.357122,4570,27.6,52.9,16.9,9,66.1,4.8,10.4,427.5,184,,0.6,99.4,,0,0.6,0,18.46998406,20.25854436,"60649,60617",46,SOUTH CHICAGO,0.903,12,11,C,854,170500,1.009385514,2.59,54.31472081,23.56646394,11451.10625,1.015228,30.37225,Lower-cost,0,Not_Rising,0,84.26290972,89.43021758,100.0792481,9.999506315,99.27001203,40,15.3,564.700606,33.3
17031480300,0.2,1.369863014,0.388329,1540,24.9,69.5,18.2,9.7,73.8,4.4,10.6,427.5,184,,1.5,96.9,,0.6,2.2,0,13.50861287,27.56119674,"60617,60619",48,CALUMET HEIGHTS,0.8,5,5,C,981,155800,1.269265639,2.36,52.16572505,28.08510638,6871.586395,0,47.83427,Lower-cost,0,Not_Rising,0,84.25401284,89.52499931,99.89499898,9.956695557,73.07492636,32.7,20.4,596.7314686,30.2
17031081900,1.02,0.520833333,0.268282,382,14,32,16.9,10,70.9,3.8,10.6,82.25,190.5,,49.1,40.8,,7.9,1.7,1.4,18.63488624,6.067172264,"60610,60654",8,NEAR NORTH SIDE,0.5,2,2,D,668,613900,10.61755146,1.9,56.69099757,59.77175464,17411.60237,3.406326,24.81752,High-cost,0,Rising,0,84.0719427,88.52862248,99.18055741,10.42584896,64.56802411,18.8,2.5,599.5926709,29.4
17031431302,1.84,1.92926045,0.295101,1283,19,88.9,37.1,9,35.5,4.3,10.2,258.25,241.6,,1.6,97.4,,0,3.8,1,32.82588011,6.1132255,60649,43,SOUTH SHORE,0.5,2,2,C,914,234500,2.426260704,2.95,57.08687133,12.51788269,24892.19252,3.919007,50.62051,Lower-cost,1,Rising,"Vulnerable, Prices Rising",83.76312465,88.09059048,98.44120884,10.24433708,110.2590225,23.6,12.3,760.1208719,39.3
17031241100,4.5,0.694073679,0.267767,1200,22,37.1,15.9,9.6,70.3,4.8,10.6,130.5,128.7,,63.6,11.8,,5.2,33.5,19.5,17.66858338,2.875065342,"60622,60647",24,WEST TOWN,0.857,7,7,D,1380,370700,7.161526398,2.8,35.24374177,58.48068107,29954.29982,2.173913,33.46509,High-cost,0,Not_Rising,0,84.08086521,88.49107541,98.79687206,9.88177681,52.1764477,13.1,9,502.2827855,23.1
17031243300,4.5,0.694073679,0.183797,671,8.3,14.4,15.6,9.1,69.9,4.1,10.6,130.5,128.7,,85.2,1.8,,5.1,28.4,7.9,14.35789474,6.063157895,"60622,60642",24,WEST TOWN,0.857,7,7,D,1438,403300,14.23157895,2.29,39.13824057,73.62334802,18805.74103,1.705566,27.37882,High-cost,0,Not_Rising,0,84.39741896,88.85666597,99.83138125,10.07001543,52.1764477,13.1,9,502.2827855,23.1
17031490400,2.25,2.288021534,0.368319,698,20.8,34.9,15.1,9.9,75.3,3.9,10.3,333,224.6,,0,100,,0,0,0,12.03104787,20.31047865,60619,49,ROSELAND,,,,,1076,161000,2.97542044,2.41,54.89614243,28.78338279,8420.553039,0,47.18101,Lower-cost,0,Not_Rising,0,84.30786993,89.80468272,99.93404546,9.778352737,87.75976408,31.6,11.6,584.5653914,33.5
17031500300,2.04,2.142857143,0.306673,2310,18.1,61.7,29.4,9.8,48.7,4.7,10.6,305,160,,56.3,34.7,,0.3,17.4,8.7,15.23358158,12.4576845,60628,50,PULLMAN,0.875,8,8,,867,129500,16.3845633,2.39,40.60356653,40.66543438,5394.199475,0.960219,33.60768,Lower-cost,1,Rising,"Vulnerable, Prices Rising",83.89488546,89.16641145,98.71440501,9.653349241,97.07889931,19.8,NA,571.5057929,28.1
17031242700,1.43,0.694073679,0.242128,481,16.6,63.3,25.2,9.4,73.2,4.6,10.5,130.5,128.7,,64,24.4,,3,38.2,8.6,19.2330737,8.328340324,60622,24,WEST TOWN,0.833,6,6,C,1044,373200,21.44997004,2.57,41.53225806,40.06849315,24620.63034,2.016129,44.08602,High-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.09829275,88.45421783,98.84501059,9.634803295,52.1764477,13.1,9,502.2827855,23.1
17031839800,1.02,0.301659125,0.213359,629,12.7,56.4,20.2,9.3,82.7,4.1,10.5,158.5,82.5,,58.8,1.8,,33.8,20.8,5.6,16.77852349,11.58601201,"60616,60608",60,BRIDGEPORT,,,,D,980,312700,37.9724479,2.47,53.52941176,40.52145573,27546.7707,2.689076,39.07563,High-cost,1,Rising,"Vulnerable, Prices Rising",84.19972021,88.51904044,99.85691072,10.13216448,67.06241818,23.4,NA,419.9831567,32.7
17031842600,0.82,2.49821556,0.211535,5769,8,67.5,20.7,9.3,85.5,5.4,10.7,195.5,93,,63.6,4.9,,8.6,32.2,20.7,22.13333333,11.2,60609,61,NEW CITY,0.953,34,27,,974,215000,16.92121212,3.12,66.75977654,23.0876217,2903.641732,4.818436,28.56145,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.51357721,89.33032953,100.5329457,10.64772627,67.22063136,32,10.5,474.5761204,23.1
17031300700,3.27,2.336182336,0.266411,1168,22.3,90.3,35.4,9.5,83.8,5,10.9,347.5,111.3,,59.5,0.9,,0.7,97.1,38.7,33.57339547,4.893031137,60623,30,SOUTH LAWNDALE,0.667,3,3,C,841,167000,45.01165007,2.85,84.30007734,14.04066074,37150.83475,11.36891,50.73473,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.99924977,89.79982838,100.8825119,11.79111433,27.97603439,32,6.1,347.8479983,20.5
17031840700,3.27,2.336182336,0.24408,1558,15.9,98,24.1,9.4,77.2,5.2,10.4,158.5,82.5,,46.2,5.5,,0,85.2,47.7,32.40465242,6.275358399,"60623,60608",30,SOUTH LAWNDALE,0.75,4,4,C,819,197300,34.64971599,3.88,69.40850277,22.19679634,17681.87129,10.25878,50.27726,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",84.60080092,89.44574728,100.1503273,11.26861811,27.97603439,32,6.1,347.8479983,20.5
17031841700,3.27,2.336182336,0.280704,925,20,95.6,49,9.5,77.4,4.8,10.6,347.5,111.3,,11.7,52.2,,0,47.8,36,24.71232877,14.52054795,60623,30,SOUTH LAWNDALE,0.406,8,3,C,682,153900,14.4109589,3.7,42.51412429,8.246527778,17716.7843,6.638418,46.0452,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",84.62960994,89.37519031,99.61091435,11.41330624,27.97603439,32,6.1,347.8479983,20.5
17031843100,3.27,2.457264957,0.479884,4159,31.8,86.8,15.9,9.4,70.7,5.2,10.5,187.75,226.3,,11.6,85,,0,3.5,3.3,32.21040189,14.42080378,"60612,60623,60608",29,NORTH LAWNDALE,0.952,47,32,,916,197900,1.359338061,3.14,64.35643564,17.87271142,4470.342233,0,61.38614,Lower-cost,1,Rising,"Vulnerable, Prices Rising",83.04199037,87.39326728,97.87310504,11.36296701,91.37163778,25.2,10,616.1548341,29.7
17031840800,0.61,2.336182336,0.26881,1065,18,82.6,48.1,9.5,89.1,4,10.9,347.5,111.3,,54,2.1,,0,98.6,44,33.84257722,1.328462305,60623,30,SOUTH LAWNDALE,,,,C,805,155400,44.47027566,4.81,77.41147741,8.210332103,23726.67524,15.75092,50.54945,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",84.41382846,88.85006018,99.82732766,11.51286197,27.97603439,32,6.1,347.8479983,20.5
17031300800,0.61,2.336182336,0.240777,905,16.5,92.2,59.5,9.4,82.9,4.8,10.7,347.5,111.3,,58.5,0,,0,99,41.5,36.19164619,5.675675676,60623,30,SOUTH LAWNDALE,0.444,3,2,C,806,168100,36.97788698,3.53,80.23572076,8.073270014,32350.43333,19.76428,57.75159,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",84.82679506,89.82840614,100.9852921,11.58174769,27.97603439,32,6.1,347.8479983,20.5
17031300900,0.61,2.336182336,0.221656,846,16.3,84.5,44.4,9.3,79.2,4.8,10.5,347.5,111.3,,48.1,2,,0,92.4,49.7,30.75874602,3.089504771,60623,30,SOUTH LAWNDALE,0.667,3,3,C,763,122600,44.43434802,3.85,77.46478873,9.786950732,34834.00799,12.20657,55.71205,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",84.72706397,89.44584431,100.4571795,11.40927887,27.97603439,32,6.1,347.8479983,20.5
17031301600,0.61,2.336182336,0.292153,1110,21.9,98.4,33.8,9.6,89.5,3.8,10.9,347.5,111.3,,52.3,1.4,,0,96.2,44.2,34.13234993,5.879942635,60623,30,SOUTH LAWNDALE,0.5,2,2,C,799,148200,44.56054087,3.77,73.2046332,13.30645161,38364.45825,10.42471,47.64479,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.589956,89.22374776,100.2615721,11.77322006,27.97603439,32,6.1,347.8479983,20.5
17031590600,1.23,0.319488818,0.2823,1078,20,74.9,19.9,9.5,82.3,4.9,10.7,195.5,93,,42.7,0.3,,9.4,67.6,47.2,25.47580207,9.108210984,60609,59,MCKINLEY PARK,0.946,22,20,D,925,175200,24.11636759,3.52,69.94906621,14.26793861,27374.85228,7.13073,54.15959,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.78681105,89.54535864,100.472479,10.55898237,46.11498933,24,NA,439.7247368,32.7
17031301100,0.61,2.336182336,0.293047,618,20.5,89.6,39.9,9.4,80.5,4.9,10.5,347.5,111.3,,39.4,7.1,,0,87.7,50.2,34.91539414,5.489063145,"60623,60608",30,SOUTH LAWNDALE,,,,C,712,156300,41.76640528,2.63,67.49024707,14.84918794,29682.13679,14.82445,43.43303,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",84.65139383,89.38475954,100.5517951,11.26796532,27.97603439,32,6.1,347.8479983,20.5
17031301200,0.61,2.336182336,0.234233,1346,16.5,95.9,40.7,9.3,83.6,4.8,10.5,158.5,82.5,,47.3,9,,1.2,89,41.1,36.82407634,2.960606802,60608,30,SOUTH LAWNDALE,0.917,12,12,C,811,161700,34.62197211,4.8,75.89833479,10.68510371,21951.8444,15.42507,48.11569,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",84.54615724,89.32595585,100.3373214,11.21659708,27.97603439,32,6.1,347.8479983,20.5
17031570100,0.61,1.142857143,0.129206,1271,3.8,65.3,22.7,9.8,84.1,6.1,11,168,55.1,,51.7,1,,8,70.9,36.3,25.57603687,5.837173579,60632,57,ARCHER HEIGHTS,0.889,9,9,,872,200800,40.78341014,3.33,72.53012048,12.18487395,2213.079743,7.46988,38.79518,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.79884114,89.72434419,101.1612584,11.2258352,23.22082211,44.5,NA,363.8317508,33.7
17031580300,0.61,1.559934319,0.245232,944,11.5,72.3,19.8,9.7,80.9,5.9,11,168,55.1,,48.1,2.8,,14.5,77.6,33.1,25.75342466,5.322896282,60632,58,BRIGHTON PARK,,,,D,838,168100,47.12328767,4.25,80.31383738,9.545875811,14049.10705,3.708987,41.94009,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.6314707,89.26055657,100.0935665,11.20584234,44.32203229,35.8,11.5,366.897263,15.8
17031830500,0.61,2.336182336,0.225658,7095,9.3,90.3,33.4,9.6,86,5.2,10.9,347.5,111.3,,67.4,1.1,,0,98.7,31.5,36.35813672,5.242992539,"60623,60632",30,SOUTH LAWNDALE,0.949,23,21,,956,134400,50.17140553,4.72,86.85403445,8.858131488,3355.385243,15.14053,46.3282,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.23110414,88.7141476,99.2560307,11.44219035,27.97603439,32,6.1,347.8479983,20.5
17031841300,0.61,1.811594203,0.209617,2820,9.7,77.4,23.6,9.2,80.5,5.7,10.7,158.5,82.5,,39.8,5.4,,1.5,73.7,52.3,20.65656566,7.752525253,60608,31,LOWER WEST SIDE,0.983,329,106,,906,215600,34.67171717,2.98,61.17411608,28.77919788,7623.483607,3.669113,29.81988,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.42813662,88.97364236,99.48926668,11.00222862,35.44521369,24.2,NA,387.8107227,17.7
17031843500,0.61,2.336182336,0.255482,4546,12,56.7,27.5,9.3,81.8,5.6,11,158.5,82.5,,28.7,66,,0.3,25.4,5,3.712319473,2.374721334,"60623,60608",30,SOUTH LAWNDALE,0.944,18,18,,794,143600,8.519918581,2.94,67.11864407,2.107279693,14136.78496,8.135593,46.44068,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",84.03178433,88.34713315,98.79685643,11.10908786,27.97603439,32,6.1,347.8479983,20.5
17031840400,1.02,0.319488818,0.200257,1993,9.7,73,26.3,9.2,80,5.9,10.8,158.5,82.5,,47.4,0.1,,41.7,41,10.9,20.06379585,12.56778309,"60608,60609",59,MCKINLEY PARK,0.898,15,12,,838,245200,43.28548644,2.97,64.89726027,33.72933884,8306.200839,3.339041,39.12671,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.7202586,89.41258553,100.1686583,10.61614275,46.11498933,24,NA,439.7247368,32.7
17031580700,1.23,1.559934319,0.301627,1592,19.6,82.5,35.5,9.9,92.9,4.9,10.9,195.5,93,,50,4.4,,5,87.5,40.2,28.58287913,8.432189804,"60632,60609",58,BRIGHTON PARK,0.75,4,4,C,844,158500,39.00288554,3.87,86.89350977,11.77235772,29369.00148,13.54757,31.69502,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.5185885,89.44335736,100.8176662,11.04078913,44.32203229,35.8,11.5,366.897263,15.8
17031580100,1.23,1.559934319,0.212036,1325,10.2,85.7,25.5,9.4,84.5,5.8,10.7,168,55.1,,40.7,3.9,,25.2,63.5,24.7,27.01232777,8.701957941,"60608,60632",58,BRIGHTON PARK,,,,D,993,236300,42.27701233,3.68,77.79156328,12.1399177,9357.84905,8.312655,51.6129,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.69525751,89.56314112,100.6951232,10.83222027,44.32203229,35.8,11.5,366.897263,15.8
17031610300,1.23,2.49821556,0.186516,3277,6.5,97.5,50,9.2,88.9,5.7,10.8,195.5,93,,51.9,3.6,,4.6,87.8,37.8,34.40498233,3.568422824,60609,61,NEW CITY,0.917,13,12,,711,171100,37.06446726,4.05,73.65269461,11.24801272,6455.259349,13.47305,48.98204,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.36949763,88.98448977,100.1563863,11.06750698,67.22063136,32,10.5,474.5761204,23.1
17031580502,2.04,1.559934319,0.264361,1330,16.7,86.7,34.4,9.5,94.8,4.6,10.9,168,55.1,,50.7,0.4,,8.5,79.5,38.8,25.17469987,8.439347787,60632,58,BRIGHTON PARK,0.5,2,2,C,814,168200,46.76581258,4.55,83.12586445,10.8490566,29235.97576,11.34163,46.12725,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",84.69801173,89.57376597,100.8058376,11.02317619,44.32203229,35.8,11.5,366.897263,15.8
17031839700,1.23,0.301659125,0.26764,1643,13.9,59,21.5,9.4,83.8,4.7,10.7,158.5,82.5,,62.4,1.6,,24.4,35.3,11.3,20.86474501,12.03991131,"60616,60608,60609",60,BRIDGEPORT,0.8,5,5,D,901,284100,23.05986696,2.89,48.98851832,40.20195645,18889.23102,2.405686,39.03773,High-cost,1,Rising,"Vulnerable, Prices Rising",84.38073631,89.23968576,100.3938059,10.40735006,67.06241818,23.4,NA,419.9831567,32.7
17031840300,1.23,0.319488818,0.24644,2186,15.5,65.4,21.8,9.4,79.1,6.2,10.7,158.5,82.5,,43.9,1.8,,29.3,51.1,25,22.31404959,9.245867769,"60608,60632,60609",59,MCKINLEY PARK,0.8,5,5,D,930,216100,38.48140496,3.43,72.83236994,20.99035933,12067.20817,2.642444,44.26094,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",84.73060978,89.617139,100.805927,10.66858864,46.11498933,24,NA,439.7247368,32.7
17031611500,2.04,2.49821556,0.284451,1302,14.6,98.3,44.8,9.6,96.7,5,10.5,195.5,93,,65.3,7.6,,0.4,87.5,26.7,28.07852469,11.68947055,60609,61,NEW CITY,0.667,3,3,D,774,106300,44.82450922,3.81,62.32657417,5.555555556,17850.72177,12.91355,47.0651,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.59571213,89.60402939,100.5488704,11.1138916,67.22063136,32,10.5,474.5761204,23.1
17031580400,1.02,1.559934319,0.153461,1533,5.7,71.5,28.8,9.6,91.8,4.6,11,168,55.1,,47.3,0.3,,12.1,78.9,40.3,27.99235993,9.231748727,60632,58,BRIGHTON PARK,0.857,7,7,C,852,208300,40.00424448,3.56,72.60362694,16.3775716,9272.735678,6.735751,48.51036,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.7961493,89.62432942,99.89674221,11.1020507,44.32203229,35.8,11.5,366.897263,15.8
17031580600,2.04,1.559934319,0.282407,1282,16.1,79.9,37.1,9.7,93.8,5.2,10.9,168,55.1,,53.2,2.2,,5.1,81.1,37.6,27.09702358,4.387321221,60632,58,BRIGHTON PARK,,,,C,755,179600,44.83958253,3.55,75.13888889,14.07114625,27193.34455,10.48611,34.93056,Moderate-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.786819,89.82357812,101.0074491,11.00928179,44.32203229,35.8,11.5,366.897263,15.8
17031580800,2.04,1.559934319,0.280112,456,16.9,82.1,38.8,9.8,95.2,4.9,10.9,195.5,93,,53.6,0,,0.7,95.6,43.9,27.02214189,3.795752372,60632,58,BRIGHTON PARK,,,,C,869,162500,49.66109354,4.21,84.33098592,10.28248588,31270.24272,22.53521,43.30986,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",84.57473673,89.59434118,101.26752,11.09766817,44.32203229,35.8,11.5,366.897263,15.8
17031580501,2.04,1.559934319,0.256655,1310,15.3,85.6,41.2,9.6,89.7,4.7,10.8,168,55.1,,45.6,3.4,,5.2,85.9,42.2,30.43565549,6.002810681,60632,58,BRIGHTON PARK,,,,D,835,149800,44.30837181,3.25,74.47988904,15.56459817,26214.78264,20.66574,45.90846,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",84.74520387,89.41979609,100.59229,11.0009017,44.32203229,35.8,11.5,366.897263,15.8
17031834600,0.82,3.995006242,0.365715,5196,20.1,97.9,36.2,9.4,52.7,6.6,10.3,269,249.2,,10.9,88,,0,11.3,1.2,21.82278481,15.74683544,60621,68,ENGLEWOOD,0.667,3,3,D,792,113800,4.202531646,2.79,33.44444444,4.602235371,3274.329929,4.777778,57.66667,Lower-cost,1,Rising,"Vulnerable, Prices Rising",84.34081752,89.66198139,99.96752675,10.39533403,113.840803,28.1,15.8,627.1689508,37
17031630100,2.04,1.712328767,0.30131,1317,15.7,85.1,36.1,9.4,96.7,5.3,10.4,195.5,93,,51,20.4,,0,74.7,28.6,28.21052632,2.947368421,60609,63,GAGE PARK,,,,,678,126800,37.05263158,4.09,67.79661017,7.263922518,4842.789324,9.152542,49.49153,Moderate-cost,1,Rising,"Vulnerable, Prices Rising",84.74627945,89.82081835,100.3851853,11.02334309,35.26626794,33.8,NA,366.5513563,17.6
17031611700,2.45,2.49821556,0.422844,1468,30.3,84.3,47.3,9.9,90.9,4.3,10.2,195.5,93,,36,41,,0,58.2,22.9,26.37749121,9.906213365,60609,61,NEW CITY,,,,C,850,110000,23.73974209,3.34,65.16245487,5.723905724,13458.38671,6.498195,66.6065,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.04325605,89.58829291,99.88762431,10.98794794,67.22063136,32,10.5,474.5761204,23.1
17031611200,2.45,2.49821556,0.368221,1247,26,93.1,33.6,9.6,90.9,4,10.4,195.5,93,,51.3,21.6,,0.3,70.4,26.6,29.44711538,6.25,60609,61,NEW CITY,0.667,3,3,D,740,85400,38.46153846,4.24,69.62190352,6.218057922,19767.16785,3.911343,50.06519,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.36877873,89.70269161,100.4957041,11.13276672,67.22063136,32,10.5,474.5761204,23.1
17031611400,2.45,2.49821556,0.311084,1023,18.9,88.3,35.7,9.5,93.4,4.2,10.4,195.5,93,,66.9,1.1,,0,95.1,29.7,28.85620915,4.281045752,60609,61,NEW CITY,0,1,1,D,729,118300,49.18300654,4.46,65.75052854,4.644549763,24264.87559,11.83932,36.46934,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.42805494,89.61301173,100.5921747,11.13275242,67.22063136,32,10.5,474.5761204,23.1
17031611800,2.45,2.49821556,0.384025,1156,23.7,71.4,33.3,9.7,91.1,5.1,10.2,195.5,93,,18.6,58.9,,0,39.5,22.6,20.20920502,9.958158996,60609,61,NEW CITY,0.5,2,2,C,888,103800,25.14644351,3.74,64.39169139,1.203912716,18883.17923,2.522255,36.64688,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.0203954,89.4022488,99.80038248,10.99623489,67.22063136,32,10.5,474.5761204,23.1
17031611300,2.45,2.49821556,0.279285,1051,19.2,94.3,38.4,9.5,93.1,5.2,10.4,195.5,93,,60.8,9.4,,0,87.5,29.8,31.69377231,5.593018643,60609,61,NEW CITY,0.8,5,5,D,749,88500,39.78579929,3.41,63.42321219,3.808487486,19965.70576,2.344666,43.37632,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.61431172,89.70132759,100.8476585,11.14601994,67.22063136,32,10.5,474.5761204,23.1
17031670300,2.45,3.812316716,0.430472,1486,31.8,99.2,26.3,9.7,88.9,5.3,10.1,300.5,249.3,,12.1,73,,0.4,22.5,14.6,22.38010657,22.38010657,60636,67,WEST ENGLEWOOD,0,1,1,C,785,88000,11.90053286,3.37,39.57845433,12.31593039,8936.74728,0,50.58548,Lower-cost,1,Rising,"Vulnerable, Prices Rising",84.00180215,89.94850682,100.4571718,10.76063395,90.50873303,35.5,13.4,552.7341756,41.4
17031611900,2.45,2.49821556,0.473662,2877,34.6,90.5,44.1,9.5,82.2,3.8,10.1,195.5,93,,8,77.3,,0,19.4,14.7,34.75997687,11.74089069,60609,61,NEW CITY,0.913,17,14,C,774,144600,10.75766339,3.76,52.79279279,2.830188679,7312.592504,3.963964,50.63063,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",83.75634721,89.31060466,100.420375,10.96501048,67.22063136,32,10.5,474.5761204,23.1
17031611600,2.45,2.49821556,0.390436,1296,26.6,90.9,42,9.7,95.5,4.2,10.3,195.5,93,,39.7,37.1,,0.3,59.1,22.8,25.55970149,11.31840796,60609,61,NEW CITY,,,,C,684,76600,30.41044776,3.12,66.47834275,1.339829476,13215.57651,2.071563,38.04143,Lower-cost,1,Not_Rising,"Vulnerable, Prices Not Rising",84.44630192,89.74672271,100.1830807,10.98074293,67.22063136,32,10.5,474.5761204,23.1
17031670100,2.45,3.812316716,0.456357,1406,32.7,65.9,39.4,9.6,73.7,4.8,10,300.5,249.3,,7.9,85.8,,0,11.6,6.2,11.33474576,20.12711864,60636,67,WEST ENGLEWOOD,,,,D,752,137100,7.838983051,2.69,53.50649351,8.827238335,7479.383283,0,25.97403,Lower-cost,1,Rising,"Vulnerable, Prices Rising",84.10857591,90.42770692,101.8101701,10.73696661,90.50873303,35.5,13.4,552.7341756,41.4
17031670400,2.45,3.812316716,0.389564,1337,29.6,85.8,44.4,9.7,88.8,4.3,10.1,300.5,249.3,,9.4,80.1,,0,19.6,10.5,24.87922705,17.14975845,60636,67,WEST ENGLEWOOD,0,1,1,C,934,122800,9.118357488,3.1,70.41984733,6.708975521,13139.66583,4.389313,53.62595,Lower-cost,1,Rising,"Vulnerable, Prices Rising",84.47023862,90.1518899,100.6191913,10.76751518,90.50873303,35.5,13.4,552.7341756,41.4
17031670200,2.45,3.812316716,0.441481,1324,29.5,89.2,44.9,9.7,74.7,4.7,10.1,300.5,249.3,,5.4,93.1,,0,2.7,0.9,30.42986425,14.81900452,60636,67,WEST ENGLEWOOD,,,,D,907,85300,0,2.18,60.90909091,6.504065041,7011.505901,6.363636,51.51515,Lower-cost,1,Rising,"Vulnerable, Prices Rising",84.00828004,90.07883399,101.4279173,10.75617361,90.50873303,35.5,13.4,552.7341756,41.4
17031670500,2.45,3.812316716,0.323213,1692,17.6,92.7,41.4,9.5,91.5,4.9,10.3,300.5,249.3,,7.6,71.6,,0,26.6,19.1,21.68099331,17.95606495,60636,67,WEST ENGLEWOOD,0,1,1,C,873,93000,15.18624642,3.47,57.14285714,5.225988701,4356.217939,2,48.28571,Lower-cost,1,Rising,"Vulnerable, Prices Rising",84.62143378,89.97871964,100.5243371,10.71847701,90.50873303,35.5,13.4,552.7341756,41.4
17031680500,2.45,3.995006242,0.482135,1505,35.5,89,37.8,9.5,68.1,4.8,10,269,249.2,,1.6,94.6,,0,3.8,3.8,29.93248312,9.302325581,"60636,60621",68,ENGLEWOOD,0.667,3,3,D,888,88100,3.750937734,2.69,59.91091314,7.803790412,10562.6229,0,54.12027,Lower-cost,1,Rising,"Vulnerable, Prices Rising",83.90529625,90.14672258,101.2141572,10.6870532,113.840803,28.1,15.8,627.1689508,37
